id,order_id,message,created
914565,234491,"""2018-01-16""",2018/1/12 13:13
914573,234499,"""2018-01-16""",2018/1/12 13:16
914584,234507,"""2018-01-16""",2018/1/12 13:23
914593,234515,"""2018-01-16""",2018/1/12 13:29
914615,234522,"""2018-01-16""",2018/1/12 13:33
914627,234530,"""2018-01-16""",2018/1/12 13:36
914637,234543,"""2018-01-16""",2018/1/12 13:41
914646,234548,"""2018-01-16""",2018/1/12 13:44
914665,234565,"""2018-01-16""",2018/1/12 13:47
914678,234577,"""2018-01-16""",2018/1/12 13:59
914698,234584,"""2018-01-16""",2018/1/12 14:03
915166,234590,"""2018-01-16""",2018/1/12 14:06
915209,234598,"""2018-01-17""",2018/1/12 14:11
915224,234605,"""2018-01-16""",2018/1/12 14:18
915246,233968,"""2018-02-02""",2018/1/12 14:25
915259,234621,"""2018-01-16""",2018/1/12 14:29
915282,234631,"""2018-01-16""",2018/1/12 14:31
915292,234638,"""2018-01-16""",2018/1/12 14:35
915303,234647,"""2018-01-16""",2018/1/12 14:42
915313,234654,"""2018-01-16""",2018/1/12 14:44
915326,234661,"""2018-01-16""",2018/1/12 14:46
915340,234669,"""2018-01-16""",2018/1/12 14:51
915354,234678,"""2018-01-16""",2018/1/12 14:55
915391,234690,"""2018-01-16""",2018/1/12 15:04
915408,234700,"""2018-01-16""",2018/1/12 15:13
915417,234704,"""2018-01-16""",2018/1/12 15:15
915424,234712,"""2018-01-16""",2018/1/12 15:19
915434,234721,"""2018-01-16""",2018/1/12 15:22
915445,234729,"""2018-01-16""",2018/1/12 15:24
915470,234737,"""2018-01-16""",2018/1/12 15:30
915493,234743,"""2018-01-16""",2018/1/12 15:35
915497,234751,"""2018-01-16""",2018/1/12 15:35
915503,234758,"""2018-01-16""",2018/1/12 15:37
915516,234768,"""2018-01-16""",2018/1/12 15:40
915532,234778,"""2018-01-16""",2018/1/12 15:45
915540,234786,"""2018-01-16""",2018/1/12 15:49
915551,234792,"""2018-01-16""",2018/1/12 15:53
915563,234800,"""2018-01-16""",2018/1/12 15:56
915595,234808,"""2018-01-16""",2018/1/12 16:00
915599,234815,"""2018-01-16""",2018/1/12 16:01
915659,234827,"""2018-01-16""",2018/1/12 16:04
916312,234834,"""2018-01-16""",2018/1/12 16:08
916678,234844,"""2018-01-16""",2018/1/12 16:12
916688,234852,"""2018-01-16""",2018/1/12 16:15
916697,234861,"""2018-01-16""",2018/1/12 16:19
916715,234874,"""2018-01-16""",2018/1/12 16:27
916752,234883,"""2018-01-16""",2018/1/12 16:33
916762,234891,"""2018-01-16""",2018/1/12 16:39
916777,234901,"""2018-01-16""",2018/1/12 16:43
916788,234910,"""2018-01-18""",2018/1/12 16:48
916799,234920,"""2018-01-16""",2018/1/12 16:52
916811,234927,"""2018-01-16""",2018/1/12 16:59
917983,234938,"""2018-01-16""",2018/1/12 17:03
917989,234944,"""2018-01-16""",2018/1/12 17:08
917999,234952,"""2018-01-16""",2018/1/12 17:15
918024,234963,"""2018-01-16""",2018/1/12 17:23
918068,234973,"""2018-01-16""",2018/1/12 17:31
918073,234980,"""2018-01-16""",2018/1/12 17:34
918087,234989,"""2018-01-16""",2018/1/12 17:41
918097,234995,"""2018-01-16""",2018/1/12 17:46
918138,235004,"""2018-01-16""",2018/1/12 18:03
918859,235017,"""2018-01-16""",2018/1/12 18:12
918872,235028,"""2018-01-16""",2018/1/12 18:23
918900,235052,"""2018-01-16""",2018/1/12 18:29
918923,235056,"""2018-01-16""",2018/1/12 18:32
918954,235085,"""2018-01-16""",2018/1/12 18:41
918962,235092,"""2018-01-16""",2018/1/12 18:47
918970,235099,"""2018-01-16""",2018/1/12 18:52
919006,235111,"""2018-01-16""",2018/1/12 19:04
919022,235122,"""2018-01-16""",2018/1/12 19:15
919036,235130,"""2018-02-02""",2018/1/12 19:20
919047,235138,"""2018-01-16""",2018/1/12 19:27
919076,232452,"""2018-01-16""",2018/1/12 19:37
919084,234308,"""2018-01-16""",2018/1/12 19:40
919092,234140,"""2018-01-16""",2018/1/12 19:41
919095,233861,"""2018-01-16""",2018/1/12 19:42
919108,235153,"""2018-01-16""",2018/1/12 19:43
919115,234359,"""2018-01-16""",2018/1/12 19:45
919123,234318,"""2018-01-16""",2018/1/12 19:45
919129,235155,"""2018-01-16""",2018/1/12 19:45
919136,234687,"""2018-01-16""",2018/1/12 19:47
919145,234870,"""2018-01-16""",2018/1/12 19:48
919152,235166,"""2018-01-16""",2018/1/12 19:51
919160,235174,"""2018-01-16""",2018/1/12 19:55
919170,235182,"""2018-01-16""",2018/1/12 19:59
919644,235192,"""2018-01-16""",2018/1/12 20:07
919654,235201,"""2018-01-16""",2018/1/12 20:15
919664,235210,"""2018-01-16""",2018/1/12 20:20
919673,235217,"""2018-01-16""",2018/1/12 20:26
919688,235228,"""2018-01-18""",2018/1/12 20:31
919697,235236,"""2018-01-16""",2018/1/12 20:35
919707,235243,"""2018-01-16""",2018/1/12 20:42
919713,235251,"""2018-01-16""",2018/1/12 20:48
919722,235260,"""2018-01-16""",2018/1/12 20:54
919730,235269,"""2018-01-16""",2018/1/12 20:58
919747,235274,"""2018-01-16""",2018/1/12 21:00
919764,235286,"""2018-01-16""",2018/1/12 21:06
919774,235295,"""2018-01-16""",2018/1/12 21:15
919779,235301,"""2018-01-16""",2018/1/12 21:19
919790,235310,"""2018-01-16""",2018/1/12 21:21
919796,235317,"""2018-01-16""",2018/1/12 21:26
919804,235324,"""2018-01-16""",2018/1/12 21:32
919814,235334,"""2018-01-16""",2018/1/12 21:40
919821,235341,"""2018-01-16""",2018/1/12 21:45
919829,235349,"""2018-01-16""",2018/1/12 21:48
919835,235359,"""2018-01-16""",2018/1/12 21:51
919843,235362,"""2018-01-16""",2018/1/12 21:55
919849,235370,"""2018-01-16""",2018/1/12 21:58
919857,235371,"""2018-01-16""",2018/1/12 21:58
919934,235384,"""2018-01-16""",2018/1/12 22:03
920089,235392,"""2018-01-16""",2018/1/12 22:06
920096,235397,"""2018-01-16""",2018/1/12 22:09
920104,235407,"""2018-01-16""",2018/1/12 22:20
920115,235418,"""2018-01-16""",2018/1/12 22:30
920122,235425,"""2018-01-16""",2018/1/12 22:35
920132,235437,"""2018-01-16""",2018/1/12 22:42
920140,235443,"""2018-01-16""",2018/1/12 22:49
920147,235451,"""2018-01-16""",2018/1/12 22:53
920156,235459,"""2018-01-16""",2018/1/12 22:58
920165,235468,"""2018-01-16""",2018/1/12 23:07
920176,235479,"""2018-01-16""",2018/1/12 23:14
920184,235487,"""2018-01-16""",2018/1/12 23:17
920192,235495,"""2018-01-16""",2018/1/12 23:22
920202,235502,"""2018-01-16""",2018/1/12 23:26
920209,235509,"""2018-01-16""",2018/1/12 23:30
920218,235518,"""2018-01-16""",2018/1/12 23:42
920229,235529,"""2018-01-16""",2018/1/12 23:50
920239,235539,"""2018-01-17""",2018/1/13 0:00
920276,235548,"""2018-01-17""",2018/1/13 0:10
920284,235555,"""2018-01-17""",2018/1/13 0:39
920293,235563,"""2018-01-17""",2018/1/13 1:00
920300,235571,"""2018-01-17""",2018/1/13 1:51
920322,235579,"""2018-01-17""",2018/1/13 5:08
920334,235586,"""2018-01-17""",2018/1/13 6:53
920343,235595,"""2018-01-17""",2018/1/13 7:14
920352,235602,"""2018-01-17""",2018/1/13 7:48
920365,235615,"""2018-01-17""",2018/1/13 8:11
920375,235623,"""2018-01-17""",2018/1/13 8:29
920387,235632,"""2018-01-17""",2018/1/13 8:45
920511,235643,"""2018-01-17""",2018/1/13 9:13
920591,235651,"""2018-01-17""",2018/1/13 9:27
920605,235659,"""2018-01-17""",2018/1/13 9:44
920676,235669,"""2018-01-17""",2018/1/13 10:03
920718,235678,"""2018-01-17""",2018/1/13 10:15
920745,235686,"""2018-01-17""",2018/1/13 10:18
920763,235695,"""2018-01-17""",2018/1/13 10:25
920776,235704,"""2018-01-17""",2018/1/13 10:33
920793,235714,"""2018-01-17""",2018/1/13 10:46
920806,235722,"""2018-01-17""",2018/1/13 10:52
920825,235730,"""2018-01-17""",2018/1/13 10:59
920851,235744,"""2018-01-17""",2018/1/13 11:02
920886,235756,"""2018-01-17""",2018/1/13 11:15
920923,235764,"""2018-01-17""",2018/1/13 11:26
920938,235765,"""2018-01-17""",2018/1/13 11:26
920933,235770,"""2018-01-17""",2018/1/13 11:26
920977,235791,"""2018-01-17""",2018/1/13 11:32
920984,235799,"""2018-01-17""",2018/1/13 11:35
921006,235807,"""2018-01-17""",2018/1/13 11:41
921027,235815,"""2018-01-17""",2018/1/13 11:50
921054,235824,"""2018-01-17""",2018/1/13 12:02
921478,235832,"""2018-01-17""",2018/1/13 12:09
921485,235840,"""2018-01-17""",2018/1/13 12:13
921494,235849,"""2018-01-17""",2018/1/13 12:16
921502,235856,"""2018-01-17""",2018/1/13 12:19
921526,235868,"""2018-01-17""",2018/1/13 12:32
921537,235882,"""2018-01-17""",2018/1/13 12:38
921545,235884,"""2018-01-17""",2018/1/13 12:39
921553,235891,"""2018-02-03""",2018/1/13 12:42
921564,235899,"""2018-01-17""",2018/1/13 12:55
921599,235910,"""2018-01-17""",2018/1/13 13:03
921610,235919,"""2018-01-17""",2018/1/13 13:12
921622,235926,"""2018-01-17""",2018/1/13 13:18
921658,235936,"""2018-01-17""",2018/1/13 13:33
921668,235943,"""2018-01-17""",2018/1/13 13:39
921681,235954,"""2018-01-17""",2018/1/13 13:46
921699,235962,"""2018-01-17""",2018/1/13 13:57
921711,235969,"""2018-01-17""",2018/1/13 14:01
922316,235977,"""2018-01-17""",2018/1/13 14:06
922388,235984,"""2018-01-17""",2018/1/13 14:13
922399,235994,"""2018-01-17""",2018/1/13 14:19
922407,236002,"""2018-01-17""",2018/1/13 14:23
922415,236008,"""2018-01-17""",2018/1/13 14:29
922436,236018,"""2018-01-17""",2018/1/13 14:33
922445,236025,"""2018-01-17""",2018/1/13 14:38
922457,236035,"""2018-01-17""",2018/1/13 14:46
922461,236042,"""2018-01-17""",2018/1/13 14:47
922475,236051,"""2018-01-17""",2018/1/13 14:53
922485,236058,"""2018-01-17""",2018/1/13 14:55
922492,236065,"""2018-01-17""",2018/1/13 14:57
922531,236079,"""2018-01-17""",2018/1/13 15:06
922547,236089,"""2018-01-17""",2018/1/13 15:18
922558,236098,"""2018-01-17""",2018/1/13 15:22
922609,236111,"""2018-01-17""",2018/1/13 15:40
922621,236120,"""2018-01-17""",2018/1/13 15:45
922631,236130,"""2018-01-17""",2018/1/13 15:58
923638,236136,"""2018-01-17""",2018/1/13 16:08
923683,236140,"""2018-01-17""",2018/1/13 16:12
923692,236150,"""2018-01-17""",2018/1/13 16:17
923726,236159,"""2018-01-17""",2018/1/13 16:34
923733,236167,"""2018-01-17""",2018/1/13 16:38
923752,236177,"""2018-01-17""",2018/1/13 16:51
923764,236184,"""2018-01-17""",2018/1/13 16:54
923786,236196,"""2018-01-17""",2018/1/13 16:57
923814,236204,"""2018-01-17""",2018/1/13 17:01
923829,236213,"""2018-01-17""",2018/1/13 17:06
923839,236221,"""2018-01-17""",2018/1/13 17:12
923858,236230,"""2018-01-17""",2018/1/13 17:19
923861,236238,"""2018-01-17""",2018/1/13 17:21
923885,236261,"""2018-01-17""",2018/1/13 17:28
923919,236280,"""2018-01-17""",2018/1/13 17:36
923933,236290,"""2018-01-17""",2018/1/13 17:50
923987,236302,"""2018-01-17""",2018/1/13 18:02
924742,236315,"""2018-01-17""",2018/1/13 18:13
924749,236322,"""2018-01-17""",2018/1/13 18:17
924760,236333,"""2018-01-17""",2018/1/13 18:22
924768,236337,"""2018-01-17""",2018/1/13 18:27
924804,236348,"""2018-01-17""",2018/1/13 18:35
924838,236378,"""2018-01-17""",2018/1/13 18:51
924846,236385,"""2018-01-17""",2018/1/13 18:57
924869,236393,"""2018-01-17""",2018/1/13 19:04
924894,236401,"""2018-01-17""",2018/1/13 19:14
924904,236408,"""2018-01-17""",2018/1/13 19:22
924915,236418,"""2018-01-17""",2018/1/13 19:28
924939,236426,"""2018-01-17""",2018/1/13 19:35
924951,236434,"""2018-01-17""",2018/1/13 19:48
924960,236441,"""2018-01-17""",2018/1/13 19:54
925354,236453,"""2018-01-17""",2018/1/13 20:08
925363,236460,"""2018-01-17""",2018/1/13 20:20
925370,236467,"""2018-01-17""",2018/1/13 20:27
925381,236476,"""2018-01-17""",2018/1/13 20:39
925388,236483,"""2018-01-17""",2018/1/13 20:52
925397,236491,"""2018-01-17""",2018/1/13 20:58
925409,236500,"""2018-01-17""",2018/1/13 21:05
925418,233310,"""2018-01-17""",2018/1/13 21:11
925425,230930,"""2018-01-17""",2018/1/13 21:13
925430,235044,"""2018-01-19""",2018/1/13 21:15
925437,235037,"""2018-01-19""",2018/1/13 21:15
925446,236509,"""2018-01-17""",2018/1/13 21:15
925452,236511,"""2018-01-17""",2018/1/13 21:17
925460,235200,"""2018-01-17""",2018/1/13 21:19
925467,235522,"""2018-01-17""",2018/1/13 21:22
925474,235414,"""2018-01-17""",2018/1/13 21:24
925481,235652,"""2018-01-17""",2018/1/13 21:26
925488,235558,"""2018-01-17""",2018/1/13 21:27
925495,235806,"""2018-01-17""",2018/1/13 21:29
925510,235738,"""2018-01-17""",2018/1/13 21:31
925515,236513,"""2018-01-17""",2018/1/13 21:32
925522,235841,"""2018-01-17""",2018/1/13 21:34
925529,236162,"""2018-01-17""",2018/1/13 21:36
925537,236521,"""2018-01-17""",2018/1/13 21:40
925544,236523,"""2018-01-17""",2018/1/13 21:41
925553,236532,"""2018-01-17""",2018/1/13 21:52
925598,236541,"""2018-01-17""",2018/1/13 22:02
925931,236548,"""2018-01-17""",2018/1/13 22:08
925938,236555,"""2018-01-17""",2018/1/13 22:15
925947,236564,"""2018-01-17""",2018/1/13 22:28
925961,236578,"""2018-01-17""",2018/1/13 22:49
925969,236586,"""2018-01-17""",2018/1/13 23:00
925978,236595,"""2018-01-17""",2018/1/13 23:07
925993,236609,"""2018-01-17""",2018/1/13 23:17
926002,236616,"""2018-01-17""",2018/1/13 23:22
926009,236626,"""2018-01-17""",2018/1/13 23:30
926018,236634,"""2018-01-17""",2018/1/13 23:36
926028,236643,"""2018-01-17""",2018/1/13 23:41
926035,236651,"""2018-01-17""",2018/1/13 23:45
926042,236658,"""2018-01-17""",2018/1/13 23:52
926052,236664,"""2018-01-17""",2018/1/13 23:59
926103,236676,"""2018-01-18""",2018/1/14 0:21
926117,236691,"""2018-01-18""",2018/1/14 1:03
926124,236697,"""2018-01-18""",2018/1/14 1:41
926144,236708,"""2018-01-18""",2018/1/14 4:09
926153,236716,"""2018-01-18""",2018/1/14 7:03
926160,236723,"""2018-01-18""",2018/1/14 7:47
926169,236732,"""2018-01-18""",2018/1/14 8:14
926176,236739,"""2018-01-18""",2018/1/14 8:45
926183,236746,"""2018-01-18""",2018/1/14 9:07
926192,236754,"""2018-01-18""",2018/1/14 9:20
926201,236763,"""2018-01-18""",2018/1/14 9:33
926208,236769,"""2018-01-22""",2018/1/14 9:44
926224,236781,"""2018-01-18""",2018/1/14 10:14
926256,236792,"""2018-01-18""",2018/1/14 10:37
926272,236801,"""2018-01-18""",2018/1/14 10:50
926298,236810,"""2018-01-22""",2018/1/14 11:08
926311,236820,"""2018-01-18""",2018/1/14 11:21
926348,236833,"""2018-01-18""",2018/1/14 11:47
926358,236840,"""2018-02-05""",2018/1/14 11:56
926366,236848,"""2018-01-18""",2018/1/14 11:57
926532,236854,"""2018-01-22""",2018/1/14 12:10
926549,236864,"""2018-01-18""",2018/1/14 12:17
926563,236870,"""2018-02-05""",2018/1/14 12:25
926570,236879,"""2018-01-18""",2018/1/14 12:29
926593,236891,"""2018-01-18""",2018/1/14 12:49
926607,236899,"""2018-01-18""",2018/1/14 12:55
926623,236907,"""2018-01-18""",2018/1/14 13:05
926635,236921,"""2018-01-18""",2018/1/14 13:11
926641,236925,"""2018-01-18""",2018/1/14 13:23
926658,236937,"""2018-01-18""",2018/1/14 13:47
926681,236945,"""2018-01-18""",2018/1/14 13:58
926810,236954,"""2018-01-18""",2018/1/14 14:05
926818,236960,"""2018-01-18""",2018/1/14 14:16
926826,236968,"""2018-01-18""",2018/1/14 14:21
926832,236974,"""2018-01-18""",2018/1/14 14:25
926856,236990,"""2018-01-18""",2018/1/14 14:37
926869,237002,"""2018-01-18""",2018/1/14 14:43
926880,237011,"""2018-01-22""",2018/1/14 14:48
926886,237018,"""2018-01-18""",2018/1/14 14:50
926896,237025,"""2018-01-18""",2018/1/14 14:58
926912,237032,"""2018-01-18""",2018/1/14 15:07
926917,237040,"""2018-01-18""",2018/1/14 15:16
926927,237048,"""2018-01-18""",2018/1/14 15:20
926934,237054,"""2018-01-18""",2018/1/14 15:29
926945,237062,"""2018-01-18""",2018/1/14 15:32
926953,237070,"""2018-01-18""",2018/1/14 15:40
926965,237083,"""2018-01-18""",2018/1/14 15:56
927073,237089,"""2018-01-18""",2018/1/14 16:05
927091,237099,"""2018-01-22""",2018/1/14 16:17
927101,237107,"""2018-01-18""",2018/1/14 16:22
927112,237118,"""2018-01-18""",2018/1/14 16:38
927120,237126,"""2018-01-18""",2018/1/14 16:44
927131,237144,"""2018-01-18""",2018/1/14 16:53
927129,237146,"""2018-01-18""",2018/1/14 16:53
927146,237152,"""2018-01-18""",2018/1/14 16:59
927164,237162,"""2018-01-18""",2018/1/14 17:10
927176,237167,"""2018-01-18""",2018/1/14 17:20
927178,237177,"""2018-01-18""",2018/1/14 17:20
927184,237183,"""2018-01-18""",2018/1/14 17:24
927193,237191,"""2018-02-05""",2018/1/14 17:26
927204,237196,"""2018-01-18""",2018/1/14 17:35
927211,237205,"""2018-01-18""",2018/1/14 17:48
927223,237215,"""2018-01-18""",2018/1/14 18:02
927292,237225,"""2018-01-18""",2018/1/14 18:08
927299,237232,"""2018-01-18""",2018/1/14 18:15
927307,237242,"""2018-01-18""",2018/1/14 18:21
927315,237248,"""2018-01-18""",2018/1/14 18:24
927330,237259,"""2018-01-18""",2018/1/14 18:32
927341,237270,"""2018-01-18""",2018/1/14 18:42
927350,237279,"""2018-01-18""",2018/1/14 18:48
927358,237292,"""2018-01-18""",2018/1/14 18:53
927363,237287,"""2018-01-18""",2018/1/14 18:53
927377,237303,"""2018-01-18""",2018/1/14 19:01
927389,237315,"""2018-01-18""",2018/1/14 19:11
927401,237326,"""2018-01-18""",2018/1/14 19:28
927408,237335,"""2018-01-18""",2018/1/14 19:34
927417,237342,"""2018-01-18""",2018/1/14 19:41
927424,237349,"""2018-01-22""",2018/1/14 19:45
927431,237357,"""2018-01-18""",2018/1/14 19:46
927437,237365,"""2018-01-18""",2018/1/14 19:50
927447,237372,"""2018-01-20""",2018/1/14 19:53
927460,237382,"""2018-01-18""",2018/1/14 20:02
927484,237390,"""2018-01-18""",2018/1/14 20:09
927493,237399,"""2018-01-19""",2018/1/14 20:22
927501,237408,"""2018-01-18""",2018/1/14 20:30
927510,237415,"""2018-01-18""",2018/1/14 20:39
927515,237421,"""2018-01-18""",2018/1/14 20:41
927525,237430,"""2018-01-18""",2018/1/14 20:50
927533,237438,"""2018-01-18""",2018/1/14 20:57
927541,237446,"""2018-01-18""",2018/1/14 21:06
927553,237458,"""2018-01-18""",2018/1/14 21:27
927562,237465,"""2018-01-18""",2018/1/14 21:30
927570,237476,"""2018-01-18""",2018/1/14 21:34
927577,237482,"""2018-01-18""",2018/1/14 21:36
927584,237489,"""2018-01-18""",2018/1/14 21:44
927592,237497,"""2018-01-18""",2018/1/14 21:54
927599,237504,"""2018-01-20""",2018/1/14 22:00
927618,237516,"""2018-01-18""",2018/1/14 22:05
927627,237523,"""2018-01-18""",2018/1/14 22:13
927639,237537,"""2018-01-18""",2018/1/14 22:23
927648,237544,"""2018-01-18""",2018/1/14 22:25
927657,237555,"""2018-01-18""",2018/1/14 22:33
927664,237561,"""2018-01-18""",2018/1/14 22:37
927674,237571,"""2018-01-18""",2018/1/14 22:48
927682,237580,"""2018-01-18""",2018/1/14 22:51
927693,237591,"""2018-01-18""",2018/1/14 23:00
927702,237600,"""2018-01-19""",2018/1/14 23:02
927709,237607,"""2018-01-18""",2018/1/14 23:04
927720,237618,"""2018-01-18""",2018/1/14 23:13
927730,237628,"""2018-01-18""",2018/1/14 23:21
927737,237634,"""2018-01-18""",2018/1/14 23:26
927747,237645,"""2018-01-18""",2018/1/14 23:33
927755,237653,"""2018-01-18""",2018/1/14 23:39
927766,237664,"""2018-01-18""",2018/1/14 23:44
927773,237672,"""2018-01-18""",2018/1/14 23:54
927783,237681,"""2018-01-18""",2018/1/14 23:58
927792,237690,"""2018-01-23""",2018/1/15 0:05
927817,237715,"""2018-01-22""",2018/1/15 0:14
927846,237740,"""2018-01-18""",2018/1/15 0:29
927850,237748,"""2018-01-18""",2018/1/15 0:41
927858,237756,"""2018-01-18""",2018/1/15 0:59
927884,237782,"""2018-01-18""",2018/1/15 3:14
927890,237790,"""2018-01-18""",2018/1/15 4:12
927906,237802,"""2018-01-18""",2018/1/15 7:22
927913,237810,"""2018-01-18""",2018/1/15 7:50
927922,237819,"""2018-01-18""",2018/1/15 8:15
927973,237828,"""2018-01-18""",2018/1/15 8:55
928019,237837,"""2018-01-18""",2018/1/15 9:23
928087,237845,"""2018-01-18""",2018/1/15 9:36
928134,237853,"""2018-01-18""",2018/1/15 9:47
928163,237860,"""2018-01-18""",2018/1/15 9:56
928249,237868,"""2018-01-18""",2018/1/15 10:07
928298,237877,"""2018-01-18""",2018/1/15 10:13
928318,237885,"""2018-01-18""",2018/1/15 10:20
928331,237894,"""2018-01-18""",2018/1/15 10:24
928343,207093,"""2018-01-18""",2018/1/15 10:31
928353,235780,"""2018-01-18""",2018/1/15 10:34
928366,234935,"""2018-01-18""",2018/1/15 10:36
928374,236346,"""2018-01-18""",2018/1/15 10:39
928395,236108,"""2018-01-18""",2018/1/15 10:40
928414,236533,"""2018-01-18""",2018/1/15 10:42
928443,236417,"""2018-01-18""",2018/1/15 10:44
928450,236777,"""2018-01-18""",2018/1/15 10:46
928461,236588,"""2018-01-18""",2018/1/15 10:48
928469,236993,"""2018-01-18""",2018/1/15 10:50
928478,236830,"""2018-01-18""",2018/1/15 10:53
928488,237918,"""2018-01-18""",2018/1/15 10:55
928495,237113,"""2018-01-20""",2018/1/15 10:57
928503,237800,"""2018-01-18""",2018/1/15 10:59
928512,237921,"""2018-01-18""",2018/1/15 10:59
928529,237925,"""2018-01-19""",2018/1/15 11:04
928545,237930,"""2018-01-18""",2018/1/15 11:12
928565,237939,"""2018-01-18""",2018/1/15 11:16
928574,237946,"""2018-01-18""",2018/1/15 11:20
928591,237954,"""2018-01-18""",2018/1/15 11:29
928608,237962,"""2018-01-18""",2018/1/15 11:35
928632,237970,"""2018-01-18""",2018/1/15 11:45
928646,237978,"""2018-01-18""",2018/1/15 11:57
928681,237992,"""2018-01-22""",2018/1/15 12:03
929062,237999,"""2018-01-18""",2018/1/15 12:10
929080,238010,"""2018-01-18""",2018/1/15 12:21
929085,238015,"""2018-01-18""",2018/1/15 12:22
929098,238023,"""2018-01-18""",2018/1/15 12:27
929133,238031,"""2018-01-18""",2018/1/15 12:36
929166,238042,"""2018-01-18""",2018/1/15 12:44
929190,238053,"""2018-01-18""",2018/1/15 12:53
929205,238061,"""2018-01-18""",2018/1/15 12:58
929242,238068,"""2018-01-18""",2018/1/15 13:01
929252,238075,"""2018-01-18""",2018/1/15 13:08
929271,238082,"""2018-01-18""",2018/1/15 13:15
929293,238091,"""2018-01-18""",2018/1/15 13:24
929330,238098,"""2018-01-18""",2018/1/15 13:31
929341,238107,"""2018-01-18""",2018/1/15 13:35
929353,238114,"""2018-01-18""",2018/1/15 13:42
929361,238122,"""2018-01-18""",2018/1/15 13:52
929371,238131,"""2018-01-18""",2018/1/15 13:58
929698,238139,"""2018-01-18""",2018/1/15 14:05
930142,238143,"""2018-01-18""",2018/1/15 14:11
930165,238155,"""2018-01-18""",2018/1/15 14:16
930200,238165,"""2018-01-18""",2018/1/15 14:29
930222,238172,"""2018-01-18""",2018/1/15 14:35
930235,238180,"""2018-01-18""",2018/1/15 14:43
930247,238188,"""2018-01-18""",2018/1/15 14:46
930268,238197,"""2018-01-18""",2018/1/15 14:56
930315,238207,"""2018-01-18""",2018/1/15 15:02
930337,238219,"""2018-01-18""",2018/1/15 15:15
930351,238228,"""2018-01-18""",2018/1/15 15:21
930400,238238,"""2018-01-18""",2018/1/15 15:34
930416,238249,"""2018-01-18""",2018/1/15 15:40
930422,238255,"""2018-01-18""",2018/1/15 15:43
930431,238262,"""2018-01-18""",2018/1/15 15:48
930440,238272,"""2018-01-18""",2018/1/15 15:52
930525,238283,"""2018-01-18""",2018/1/15 16:04
931412,238292,"""2018-01-18""",2018/1/15 16:09
931440,238302,"""2018-01-18""",2018/1/15 16:16
931451,238311,"""2018-01-18""",2018/1/15 16:25
931488,238321,"""2018-01-18""",2018/1/15 16:37
931501,238332,"""2018-01-18""",2018/1/15 16:43
931526,238343,"""2018-01-18""",2018/1/15 16:54
931538,238349,"""2018-01-18""",2018/1/15 16:59
932735,238375,"""2018-01-18""",2018/1/15 17:15
932778,238383,"""2018-01-18""",2018/1/15 17:32
932789,238391,"""2018-01-18""",2018/1/15 17:35
932795,238396,"""2018-01-18""",2018/1/15 17:38
932806,238406,"""2018-01-18""",2018/1/15 17:39
932816,238414,"""2018-01-18""",2018/1/15 17:47
932826,238422,"""2018-01-18""",2018/1/15 17:54
932839,238431,"""2018-01-18""",2018/1/15 17:59
932866,238439,"""2018-01-18""",2018/1/15 18:03
933631,238446,"""2018-01-18""",2018/1/15 18:10
933642,238454,"""2018-01-18""",2018/1/15 18:26
933653,238460,"""2018-01-18""",2018/1/15 18:29
933672,238469,"""2018-01-18""",2018/1/15 18:35
933682,238479,"""2018-01-18""",2018/1/15 18:42
933708,238488,"""2018-01-22""",2018/1/15 18:56
933721,238496,"""2018-01-18""",2018/1/15 19:00
933732,238504,"""2018-01-18""",2018/1/15 19:07
933741,238513,"""2018-01-18""",2018/1/15 19:15
933759,238521,"""2018-01-18""",2018/1/15 19:22
933766,238528,"""2018-01-18""",2018/1/15 19:28
933797,238537,"""2018-01-18""",2018/1/15 19:35
933812,238544,"""2018-01-18""",2018/1/15 19:49
933822,238550,"""2018-01-18""",2018/1/15 19:54
933828,238558,"""2018-01-18""",2018/1/15 19:58
934178,238572,"""2018-01-18""",2018/1/15 20:04
934312,238580,"""2018-01-18""",2018/1/15 20:12
934334,238593,"""2018-01-22""",2018/1/15 20:24
934335,238601,"""2018-01-18""",2018/1/15 20:25
934383,238613,"""2018-01-18""",2018/1/15 20:38
934390,238620,"""2018-01-18""",2018/1/15 20:40
934398,238628,"""2018-01-18""",2018/1/15 20:44
934400,238635,"""2018-01-18""",2018/1/15 20:47
934424,238654,"""2018-01-18""",2018/1/15 20:52
934430,238661,"""2018-01-18""",2018/1/15 20:56
934443,238670,"""2018-01-20""",2018/1/15 21:01
934448,238676,"""2018-01-22""",2018/1/15 21:02
934456,238682,"""2018-01-18""",2018/1/15 21:05
934470,238695,"""2018-01-18""",2018/1/15 21:11
934477,238701,"""2018-01-18""",2018/1/15 21:13
934484,238708,"""2018-01-23""",2018/1/15 21:18
934492,238716,"""2018-01-18""",2018/1/15 21:25
934501,238723,"""2018-01-18""",2018/1/15 21:32
934508,238732,"""2018-01-18""",2018/1/15 21:36
934516,238739,"""2018-01-18""",2018/1/15 21:43
934524,238747,"""2018-01-18""",2018/1/15 21:45
934534,238758,"""2018-01-18""",2018/1/15 21:49
934544,238767,"""2018-01-18""",2018/1/15 21:55
934714,238774,"""2018-01-18""",2018/1/15 22:04
934734,238781,"""2018-01-18""",2018/1/15 22:06
934741,238788,"""2018-01-18""",2018/1/15 22:08
934749,238796,"""2018-01-18""",2018/1/15 22:15
